contig_id,cluster_id
NODE_1308_length_2896_cov_2.312214.concoct_part_0,10
NODE_1309_length_2894_cov_2.204297.concoct_part_0,10
NODE_1310_length_2891_cov_2.368124.concoct_part_0,11
NODE_1311_length_2891_cov_2.328984.concoct_part_0,11
NODE_1312_length_2890_cov_2.703704.concoct_part_0,18
NODE_1313_length_2888_cov_2.737381.concoct_part_0,28
NODE_1314_length_2887_cov_2.072034.concoct_part_0,10
NODE_1315_length_2886_cov_3.454963.concoct_part_0,4
NODE_1316_length_2886_cov_2.411869.concoct_part_0,28
NODE_1317_length_2885_cov_2.746290.concoct_part_0,10
NODE_1318_length_2884_cov_24.425592.concoct_part_0,18
NODE_1319_length_2884_cov_3.414281.concoct_part_0,18
NODE_1320_length_2884_cov_2.041711.concoct_part_0,17
NODE_1321_length_2884_cov_2.029692.concoct_part_0,27
NODE_1322_length_2883_cov_12.325672.concoct_part_0,18
NODE_1323_length_2882_cov_2.283693.concoct_part_0,30
NODE_1324_length_2881_cov_8.178698.concoct_part_0,18
NODE_1325_length_2881_cov_2.259731.concoct_part_0,10
NODE_1326_length_2879_cov_2.425283.concoct_part_0,17
NODE_1327_length_2878_cov_2.561105.concoct_part_0,12
NODE_1328_length_2877_cov_1.645996.concoct_part_0,30
NODE_1329_length_2876_cov_2.679546.concoct_part_0,10
NODE_1330_length_2871_cov_2.518111.concoct_part_0,18
NODE_1331_length_2869_cov_3.721393.concoct_part_0,28
NODE_1332_length_2867_cov_2.806899.concoct_part_0,18
NODE_1333_length_2863_cov_1.850783.concoct_part_0,17
NODE_1334_length_2862_cov_2.518703.concoct_part_0,4
NODE_1335_length_2862_cov_2.363377.concoct_part_0,10
NODE_1336_length_2862_cov_1.969719.concoct_part_0,11
NODE_1337_length_2861_cov_2.429081.concoct_part_0,4
NODE_1338_length_2860_cov_2.592157.concoct_part_0,18
NODE_1339_length_2857_cov_2.015346.concoct_part_0,10
NODE_1340_length_2854_cov_2.565916.concoct_part_0,10
NODE_1341_length_2852_cov_2.208438.concoct_part_0,10
NODE_1342_length_2852_cov_2.115838.concoct_part_0,10
NODE_1343_length_2849_cov_3.030064.concoct_part_0,10
NODE_1344_length_2848_cov_2.637308.concoct_part_0,10
NODE_1345_length_2845_cov_2.512186.concoct_part_0,10
NODE_1346_length_2845_cov_2.257706.concoct_part_0,17
NODE_1347_length_2844_cov_3.348153.concoct_part_0,4
NODE_1348_length_2844_cov_2.767659.concoct_part_0,27
NODE_1349_length_2843_cov_2.114060.concoct_part_0,18
NODE_1350_length_2841_cov_2.061737.concoct_part_0,11
NODE_1351_length_2837_cov_2.281812.concoct_part_0,11
NODE_1352_length_2836_cov_1.970155.concoct_part_0,17
NODE_1353_length_2834_cov_3.931270.concoct_part_0,27
NODE_1354_length_2832_cov_2.495139.concoct_part_0,17
NODE_1355_length_2832_cov_2.413756.concoct_part_0,17
NODE_1356_length_2831_cov_1.853026.concoct_part_0,11
NODE_1357_length_2830_cov_2.663423.concoct_part_0,4
NODE_1358_length_2829_cov_3.054434.concoct_part_0,10
NODE_1359_length_2828_cov_2.307609.concoct_part_0,10
NODE_1360_length_2828_cov_2.255680.concoct_part_0,11
NODE_1361_length_2827_cov_2.242424.concoct_part_0,17
NODE_1362_length_2827_cov_2.154040.concoct_part_0,27
NODE_1363_length_2824_cov_4.253882.concoct_part_0,27
NODE_1364_length_2824_cov_1.866378.concoct_part_0,18
NODE_1365_length_2823_cov_5.423772.concoct_part_0,18
NODE_1366_length_2823_cov_2.618858.concoct_part_0,10
NODE_1367_length_2822_cov_2.328876.concoct_part_0,10
NODE_1368_length_2818_cov_2.670648.concoct_part_0,18
NODE_1369_length_2818_cov_2.014839.concoct_part_0,17
NODE_1370_length_2818_cov_1.923634.concoct_part_0,5
NODE_1371_length_2817_cov_1.957639.concoct_part_0,12
NODE_1372_length_2816_cov_2.601956.concoct_part_0,27
NODE_1373_length_2815_cov_3.757971.concoct_part_0,28
NODE_1374_length_2815_cov_1.685145.concoct_part_0,16
NODE_1375_length_2814_cov_3.222907.concoct_part_0,27
NODE_1376_length_2814_cov_2.516129.concoct_part_0,27
NODE_1377_length_2811_cov_2.141509.concoct_part_0,17
NODE_1378_length_2807_cov_3.004360.concoct_part_0,27
NODE_1379_length_2807_cov_2.962936.concoct_part_0,27
NODE_1380_length_2806_cov_1.612141.concoct_part_0,14
NODE_1381_length_2801_cov_1.563729.concoct_part_0,11
NODE_1382_length_2800_cov_1.927869.concoct_part_0,12
NODE_1383_length_2797_cov_2.548505.concoct_part_0,11
NODE_1384_length_2796_cov_2.479022.concoct_part_0,10
NODE_1385_length_2793_cov_3.250183.concoct_part_0,4
NODE_1386_length_2791_cov_3.786915.concoct_part_0,18
NODE_1387_length_2789_cov_2.391002.concoct_part_0,17
NODE_1388_length_2787_cov_2.964495.concoct_part_0,27
NODE_1389_length_2787_cov_1.707174.concoct_part_0,17
NODE_1390_length_2784_cov_2.813851.concoct_part_0,10
NODE_1391_length_2784_cov_2.692561.concoct_part_0,11
NODE_1392_length_2783_cov_2.225806.concoct_part_0,14
NODE_1393_length_2782_cov_4.637697.concoct_part_0,18
NODE_1394_length_2782_cov_2.362670.concoct_part_0,17
NODE_1395_length_2778_cov_1.970253.concoct_part_0,11
NODE_1396_length_2777_cov_2.652461.concoct_part_0,17
NODE_1397_length_2777_cov_2.248347.concoct_part_0,18
NODE_1398_length_2775_cov_3.397794.concoct_part_0,18
NODE_1399_length_2775_cov_2.375735.concoct_part_0,10
NODE_1400_length_2774_cov_2.717543.concoct_part_0,12
NODE_1401_length_2772_cov_2.114833.concoct_part_0,12
NODE_1402_length_2770_cov_3.653407.concoct_part_0,27
NODE_1403_length_2769_cov_2.331614.concoct_part_0,10
NODE_1404_length_2769_cov_2.237288.concoct_part_0,11
NODE_1405_length_2768_cov_2.286767.concoct_part_0,10
NODE_1406_length_2765_cov_2.116236.concoct_part_0,17
NODE_1407_length_2763_cov_2.452733.concoct_part_0,12
NODE_1408_length_2763_cov_2.307607.concoct_part_0,17
NODE_1409_length_2763_cov_1.917282.concoct_part_0,15
NODE_1410_length_2761_cov_2.409830.concoct_part_0,18
NODE_1411_length_2759_cov_1.694157.concoct_part_0,11
NODE_1412_length_2758_cov_2.477987.concoct_part_0,10
NODE_1413_length_2758_cov_1.839068.concoct_part_0,9
NODE_1414_length_2757_cov_3.159141.concoct_part_0,10
NODE_1415_length_2755_cov_1.683333.concoct_part_0,11
NODE_1416_length_2754_cov_2.798073.concoct_part_0,18
NODE_1417_length_2754_cov_1.683216.concoct_part_0,12
NODE_1418_length_2753_cov_17.277242.concoct_part_0,28
NODE_1419_length_2750_cov_2.650835.concoct_part_0,10
NODE_1420_length_2748_cov_3.166729.concoct_part_0,27
NODE_1421_length_2748_cov_1.987003.concoct_part_0,17
NODE_1422_length_2746_cov_2.374954.concoct_part_0,16
NODE_1423_length_2746_cov_2.195838.concoct_part_0,17
NODE_1424_length_2744_cov_2.275195.concoct_part_0,10
NODE_1425_length_2739_cov_2.431818.concoct_part_0,10
NODE_1426_length_2737_cov_2.995899.concoct_part_0,18
NODE_1427_length_2737_cov_1.831096.concoct_part_0,5
NODE_1428_length_2736_cov_2.461022.concoct_part_0,12
NODE_1429_length_2735_cov_1.744030.concoct_part_0,14
NODE_1430_length_2733_cov_2.356609.concoct_part_0,11
NODE_1431_length_2731_cov_2.347534.concoct_part_0,28
NODE_1432_length_2730_cov_2.650093.concoct_part_0,4
NODE_1433_length_2730_cov_1.715140.concoct_part_0,11
NODE_1434_length_2729_cov_2.362378.concoct_part_0,18
NODE_1435_length_2727_cov_1.980165.concoct_part_0,14
NODE_1436_length_2726_cov_2.945339.concoct_part_0,10
NODE_1437_length_2726_cov_2.396481.concoct_part_0,11
NODE_1438_length_2726_cov_2.166230.concoct_part_0,17
NODE_1439_length_2725_cov_4.699251.concoct_part_0,28
NODE_1440_length_2724_cov_2.709629.concoct_part_0,4
NODE_1441_length_2724_cov_1.843387.concoct_part_0,11
NODE_1442_length_2723_cov_2.392429.concoct_part_0,10
NODE_1443_length_2723_cov_2.164543.concoct_part_0,9
NODE_1444_length_2722_cov_4.116985.concoct_part_0,12
NODE_1445_length_2722_cov_2.908886.concoct_part_0,10
NODE_1446_length_2720_cov_2.541839.concoct_part_0,25
NODE_1447_length_2720_cov_1.784991.concoct_part_0,17
NODE_1448_length_2718_cov_2.988735.concoct_part_0,30
NODE_1449_length_2717_cov_3.611195.concoct_part_0,27
NODE_1450_length_2716_cov_2.047726.concoct_part_0,14
NODE_1451_length_2715_cov_1.853008.concoct_part_0,18
NODE_1452_length_2714_cov_2.684092.concoct_part_0,28
NODE_1453_length_2712_cov_3.391795.concoct_part_0,18
NODE_1454_length_2708_cov_2.767810.concoct_part_0,4
NODE_1455_length_2707_cov_6.030543.concoct_part_0,28
NODE_1456_length_2704_cov_3.939977.concoct_part_0,12
NODE_1457_length_2704_cov_2.580596.concoct_part_0,4
NODE_1458_length_2704_cov_2.013590.concoct_part_0,17
NODE_1459_length_2703_cov_4.820242.concoct_part_0,18
NODE_1460_length_2702_cov_2.236116.concoct_part_0,30
NODE_1461_length_2701_cov_2.734694.concoct_part_0,4
NODE_1462_length_2700_cov_2.291871.concoct_part_0,12
NODE_1463_length_2697_cov_9.381151.concoct_part_0,18
NODE_1464_length_2696_cov_4.048088.concoct_part_0,4
NODE_1465_length_2695_cov_3.429924.concoct_part_0,27
NODE_1466_length_2695_cov_3.035985.concoct_part_0,10
NODE_1467_length_2695_cov_1.698864.concoct_part_0,28
NODE_1468_length_2692_cov_2.171786.concoct_part_0,15
NODE_1469_length_2687_cov_1.596125.concoct_part_0,18
NODE_1470_length_2682_cov_2.677960.concoct_part_0,4
NODE_1471_length_2682_cov_2.280167.concoct_part_0,12
NODE_1472_length_2678_cov_2.346550.concoct_part_0,18
NODE_1473_length_2677_cov_3.098780.concoct_part_0,18
NODE_1474_length_2676_cov_2.136589.concoct_part_0,11
NODE_1475_length_2674_cov_1.600993.concoct_part_0,14
NODE_1476_length_2673_cov_2.981283.concoct_part_0,10
NODE_1477_length_2672_cov_1.442491.concoct_part_0,9
NODE_1478_length_2671_cov_3.332951.concoct_part_0,27
NODE_1479_length_2668_cov_1.713739.concoct_part_0,17
NODE_1480_length_2666_cov_1.915358.concoct_part_0,27
NODE_1481_length_2665_cov_2.342912.concoct_part_0,17
NODE_1482_length_2665_cov_2.192337.concoct_part_0,18
NODE_1483_length_2665_cov_2.129502.concoct_part_0,18
NODE_1484_length_2663_cov_1.860813.concoct_part_0,11
NODE_1485_length_2662_cov_2.626390.concoct_part_0,18
NODE_1486_length_2661_cov_1.817345.concoct_part_0,9
NODE_1487_length_2661_cov_1.741750.concoct_part_0,17
NODE_1488_length_2660_cov_2.840307.concoct_part_0,4
NODE_1489_length_2659_cov_1.847542.concoct_part_0,15
NODE_1490_length_2658_cov_3.600461.concoct_part_0,18
NODE_1491_length_2657_cov_3.823213.concoct_part_0,27
NODE_1492_length_2657_cov_2.789393.concoct_part_0,28
NODE_1493_length_2656_cov_2.118800.concoct_part_0,18
NODE_1494_length_2655_cov_9.315000.concoct_part_0,28
NODE_1495_length_2655_cov_5.670385.concoct_part_0,18
NODE_1496_length_2655_cov_3.066923.concoct_part_0,18
NODE_1497_length_2655_cov_2.536538.concoct_part_0,4
NODE_1498_length_2653_cov_2.356428.concoct_part_0,11
NODE_1499_length_2651_cov_8.972650.concoct_part_0,12
NODE_1500_length_2650_cov_2.586513.concoct_part_0,18
NODE_1501_length_2649_cov_2.729761.concoct_part_0,10
NODE_1502_length_2648_cov_2.632472.concoct_part_0,4
NODE_1503_length_2648_cov_2.342846.concoct_part_0,12
NODE_1504_length_2647_cov_4.491127.concoct_part_0,18
NODE_1505_length_2647_cov_2.293210.concoct_part_0,10
NODE_1506_length_2646_cov_2.128136.concoct_part_0,17
NODE_1507_length_2645_cov_2.487259.concoct_part_0,12
NODE_1508_length_2643_cov_3.771252.concoct_part_0,27
NODE_1509_length_2643_cov_2.105487.concoct_part_0,17
NODE_1510_length_2642_cov_2.992656.concoct_part_0,18
NODE_1511_length_2642_cov_2.802860.concoct_part_0,28
NODE_1512_length_2642_cov_2.135292.concoct_part_0,10
NODE_1513_length_2642_cov_2.107460.concoct_part_0,18
NODE_1514_length_2641_cov_4.655839.concoct_part_0,18
NODE_1515_length_2639_cov_2.830108.concoct_part_0,27
NODE_1516_length_2639_cov_2.081269.concoct_part_0,18
NODE_1517_length_2637_cov_3.338110.concoct_part_0,27
NODE_1518_length_2637_cov_2.727343.concoct_part_0,10
NODE_1519_length_2634_cov_2.732454.concoct_part_0,4
NODE_1520_length_2633_cov_2.919705.concoct_part_0,4
NODE_1521_length_2633_cov_2.828549.concoct_part_0,4
NODE_1522_length_2633_cov_2.517067.concoct_part_0,10
NODE_1523_length_2632_cov_2.239038.concoct_part_0,27
NODE_1524_length_2630_cov_3.507184.concoct_part_0,27
NODE_1525_length_2629_cov_2.663170.concoct_part_0,16
NODE_1526_length_2626_cov_17.178919.concoct_part_0,18
NODE_1527_length_2626_cov_4.745624.concoct_part_0,18
NODE_1528_length_2626_cov_4.370284.concoct_part_0,18
NODE_1529_length_2626_cov_2.948658.concoct_part_0,4
NODE_1530_length_2626_cov_2.788798.concoct_part_0,18
NODE_1531_length_2626_cov_2.256709.concoct_part_0,17
NODE_1532_length_2626_cov_1.734345.concoct_part_0,28
NODE_1533_length_2625_cov_3.217510.concoct_part_0,27
NODE_1534_length_2623_cov_2.013240.concoct_part_0,18
NODE_1535_length_2622_cov_3.686015.concoct_part_0,27
NODE_1536_length_2621_cov_2.093141.concoct_part_0,25
NODE_1537_length_2620_cov_3.049903.concoct_part_0,12
NODE_1538_length_2619_cov_3.804992.concoct_part_0,18
NODE_1539_length_2619_cov_2.322153.concoct_part_0,17
NODE_1540_length_2618_cov_2.092470.concoct_part_0,17
NODE_1541_length_2618_cov_1.772532.concoct_part_0,17
NODE_1542_length_2617_cov_7.942623.concoct_part_0,18
NODE_1543_length_2614_cov_2.924189.concoct_part_0,18
NODE_1544_length_2614_cov_1.642438.concoct_part_0,11
NODE_1545_length_2613_cov_3.490227.concoct_part_0,25
NODE_1546_length_2613_cov_2.112979.concoct_part_0,10
NODE_1547_length_2612_cov_2.618303.concoct_part_0,18
NODE_1548_length_2612_cov_2.429018.concoct_part_0,10
NODE_1549_length_2611_cov_3.033255.concoct_part_0,27
NODE_1550_length_2611_cov_1.658842.concoct_part_0,17
NODE_1551_length_2607_cov_2.896160.concoct_part_0,4
NODE_1552_length_2607_cov_2.382053.concoct_part_0,10
NODE_1553_length_2607_cov_1.921238.concoct_part_0,17
NODE_1554_length_2606_cov_3.096433.concoct_part_0,10
NODE_1555_length_2606_cov_2.747942.concoct_part_0,18
NODE_1556_length_2603_cov_2.299843.concoct_part_0,16
NODE_1557_length_2603_cov_2.129513.concoct_part_0,11
NODE_1558_length_2598_cov_2.990956.concoct_part_0,4
NODE_1559_length_2597_cov_2.371755.concoct_part_0,11
NODE_1560_length_2597_cov_2.237608.concoct_part_0,12
NODE_1561_length_2597_cov_1.931943.concoct_part_0,12
NODE_1562_length_2596_cov_3.309721.concoct_part_0,4
NODE_1563_length_2593_cov_2.147754.concoct_part_0,11
NODE_1564_length_2590_cov_8.785799.concoct_part_0,18
NODE_1565_length_2590_cov_3.280473.concoct_part_0,27
NODE_1566_length_2590_cov_2.206706.concoct_part_0,14
NODE_1567_length_2589_cov_6.994081.concoct_part_0,18
NODE_1568_length_2588_cov_1.985788.concoct_part_0,5
NODE_1569_length_2587_cov_1.733412.concoct_part_0,9
NODE_1570_length_2586_cov_3.407349.concoct_part_0,18
NODE_1571_length_2586_cov_2.083761.concoct_part_0,30
NODE_1572_length_2585_cov_2.727273.concoct_part_0,17
NODE_1573_length_2584_cov_2.040332.concoct_part_0,11
NODE_1574_length_2583_cov_2.250000.concoct_part_0,11
NODE_1575_length_2582_cov_2.966759.concoct_part_0,30
NODE_1576_length_2581_cov_3.050673.concoct_part_0,10
NODE_1577_length_2581_cov_2.451306.concoct_part_0,17
NODE_1578_length_2579_cov_2.950872.concoct_part_0,18
NODE_1579_length_2577_cov_4.000793.concoct_part_0,30
NODE_1580_length_2577_cov_1.589215.concoct_part_0,15
NODE_1581_length_2576_cov_8.264974.concoct_part_0,9
NODE_1582_length_2574_cov_3.379119.concoct_part_0,27
NODE_1583_length_2571_cov_3.588633.concoct_part_0,12
NODE_1584_length_2571_cov_2.577901.concoct_part_0,10
NODE_1585_length_2571_cov_2.087440.concoct_part_0,10
NODE_1586_length_2571_cov_2.013116.concoct_part_0,9
NODE_1587_length_2570_cov_2.746322.concoct_part_0,4
NODE_1588_length_2569_cov_1.935163.concoct_part_0,17
NODE_1589_length_2567_cov_2.327627.concoct_part_0,18
NODE_1590_length_2566_cov_2.184389.concoct_part_0,28
NODE_1591_length_2566_cov_1.909598.concoct_part_0,17
NODE_1592_length_2566_cov_1.824771.concoct_part_0,30
NODE_1593_length_2565_cov_10.159761.concoct_part_0,18
NODE_1594_length_2565_cov_2.877291.concoct_part_0,10
NODE_1595_length_2565_cov_1.887649.concoct_part_0,11
NODE_1596_length_2563_cov_2.971691.concoct_part_0,4
NODE_1597_length_2563_cov_2.903110.concoct_part_0,4
NODE_1598_length_2562_cov_2.690467.concoct_part_0,4
NODE_1599_length_2559_cov_5.349441.concoct_part_0,10
NODE_1600_length_2559_cov_3.428914.concoct_part_0,10
NODE_1601_length_2558_cov_1.972034.concoct_part_0,10
NODE_1602_length_2556_cov_3.064774.concoct_part_0,28
NODE_1603_length_2556_cov_1.625350.concoct_part_0,15
NODE_1604_length_2555_cov_2.154000.concoct_part_0,12
NODE_1605_length_2554_cov_1.466587.concoct_part_0,11
NODE_1606_length_2553_cov_3.090472.concoct_part_0,10
NODE_1607_length_2552_cov_3.440529.concoct_part_0,18
NODE_1608_length_2552_cov_1.773328.concoct_part_0,30
NODE_1609_length_2551_cov_2.566907.concoct_part_0,17
NODE_1610_length_2549_cov_2.186447.concoct_part_0,12
NODE_1611_length_2549_cov_2.103448.concoct_part_0,17
NODE_1612_length_2547_cov_2.811396.concoct_part_0,10
NODE_1613_length_2546_cov_3.086712.concoct_part_0,4
NODE_1614_length_2545_cov_2.329719.concoct_part_0,18
NODE_1615_length_2542_cov_2.579011.concoct_part_0,10
NODE_1616_length_2538_cov_3.114781.concoct_part_0,4
NODE_1617_length_2535_cov_2.438710.concoct_part_0,27
NODE_1618_length_2534_cov_3.655103.concoct_part_0,27
NODE_1619_length_2534_cov_3.371521.concoct_part_0,4
NODE_1620_length_2532_cov_2.563181.concoct_part_0,11
NODE_1621_length_2531_cov_2.007674.concoct_part_0,11
NODE_1622_length_2530_cov_2.174949.concoct_part_0,18
NODE_1623_length_2526_cov_2.777823.concoct_part_0,27
NODE_1624_length_2526_cov_2.208418.concoct_part_0,18
NODE_1625_length_2524_cov_6.704334.concoct_part_0,28
NODE_1626_length_2524_cov_2.766707.concoct_part_0,4
NODE_1627_length_2523_cov_3.780794.concoct_part_0,27
NODE_1628_length_2522_cov_2.635590.concoct_part_0,10
NODE_1629_length_2521_cov_3.028792.concoct_part_0,4
NODE_1630_length_2520_cov_2.983773.concoct_part_0,18
NODE_1631_length_2520_cov_2.250304.concoct_part_0,10
NODE_1632_length_2519_cov_16.127841.concoct_part_0,18
NODE_1633_length_2519_cov_5.793019.concoct_part_0,18
NODE_1634_length_2518_cov_2.365002.concoct_part_0,10
NODE_1635_length_2518_cov_1.559886.concoct_part_0,12
NODE_1636_length_2517_cov_3.655565.concoct_part_0,25
NODE_1637_length_2517_cov_1.992689.concoct_part_0,12
NODE_1638_length_2515_cov_3.018699.concoct_part_0,4
NODE_1639_length_2514_cov_2.549004.concoct_part_0,17
NODE_1640_length_2514_cov_2.007727.concoct_part_0,11
NODE_1641_length_2513_cov_2.165175.concoct_part_0,18
NODE_1642_length_2512_cov_7.909646.concoct_part_0,30
NODE_1643_length_2511_cov_3.017101.concoct_part_0,4
NODE_1644_length_2510_cov_2.363747.concoct_part_0,18
NODE_1645_length_2510_cov_1.764969.concoct_part_0,14
NODE_1646_length_2509_cov_3.005297.concoct_part_0,18
NODE_1647_length_2509_cov_2.378158.concoct_part_0,28
NODE_1648_length_2508_cov_25.704851.concoct_part_0,18
NODE_1649_length_2508_cov_3.291072.concoct_part_0,6
NODE_1650_length_2506_cov_2.602203.concoct_part_0,10
NODE_1651_length_2505_cov_2.226531.concoct_part_0,11
NODE_1652_length_2505_cov_1.977143.concoct_part_0,11
NODE_1653_length_2504_cov_2.000000.concoct_part_0,15
NODE_1654_length_2503_cov_3.659722.concoct_part_0,27
NODE_1655_length_2503_cov_1.996732.concoct_part_0,18
NODE_1656_length_2502_cov_2.850020.concoct_part_0,16
NODE_1657_length_2502_cov_2.492848.concoct_part_0,17
NODE_1658_length_2502_cov_1.955864.concoct_part_0,17
NODE_1659_length_2501_cov_3.062551.concoct_part_0,18
NODE_1660_length_2501_cov_2.512674.concoct_part_0,4
NODE_1661_length_2501_cov_1.905151.concoct_part_0,9
NODE_1662_length_2500_cov_5.538650.concoct_part_0,18
NODE_1663_length_2499_cov_2.768412.concoct_part_0,18
NODE_1664_length_2499_cov_2.530278.concoct_part_0,27
NODE_1665_length_2497_cov_1.764947.concoct_part_0,5
NODE_1666_length_2496_cov_2.795576.concoct_part_0,10
NODE_1667_length_2496_cov_2.535846.concoct_part_0,4
NODE_1668_length_2496_cov_2.415404.concoct_part_0,7
NODE_1669_length_2494_cov_3.579746.concoct_part_0,27
NODE_1670_length_2494_cov_3.040590.concoct_part_0,10
NODE_1671_length_2494_cov_2.578516.concoct_part_0,25
NODE_1672_length_2494_cov_2.572366.concoct_part_0,18
NODE_1673_length_2493_cov_2.290402.concoct_part_0,30
NODE_1674_length_2493_cov_1.932732.concoct_part_0,30
NODE_1675_length_2492_cov_3.473123.concoct_part_0,18
NODE_1676_length_2492_cov_2.273697.concoct_part_0,10
NODE_1677_length_2492_cov_1.853098.concoct_part_0,14
NODE_1678_length_2490_cov_2.942505.concoct_part_0,10
NODE_1679_length_2489_cov_3.525062.concoct_part_0,18
NODE_1680_length_2489_cov_2.234593.concoct_part_0,11
NODE_1681_length_2489_cov_2.105177.concoct_part_0,17
NODE_1682_length_2487_cov_4.255757.concoct_part_0,12
NODE_1683_length_2487_cov_1.550576.concoct_part_0,18
NODE_1684_length_2485_cov_2.927572.concoct_part_0,4
NODE_1685_length_2485_cov_2.573251.concoct_part_0,27
NODE_1686_length_2484_cov_2.803211.concoct_part_0,18
NODE_1687_length_2484_cov_2.261013.concoct_part_0,17
NODE_1688_length_2484_cov_1.943186.concoct_part_0,30
NODE_1689_length_2483_cov_1.953460.concoct_part_0,5
NODE_1690_length_2481_cov_1.636026.concoct_part_0,9
NODE_1691_length_2480_cov_1.811959.concoct_part_0,17
NODE_1692_length_2477_cov_2.578448.concoct_part_0,10
NODE_1693_length_2474_cov_2.056222.concoct_part_0,17
NODE_1694_length_2474_cov_1.868127.concoct_part_0,12
NODE_1695_length_2473_cov_3.217122.concoct_part_0,27
NODE_1696_length_2472_cov_2.151427.concoct_part_0,15
NODE_1697_length_2470_cov_2.395859.concoct_part_0,11
NODE_1698_length_2470_cov_2.183023.concoct_part_0,27
NODE_1699_length_2469_cov_2.833886.concoct_part_0,18
NODE_1700_length_2469_cov_2.417564.concoct_part_0,4
NODE_1701_length_2467_cov_1.771559.concoct_part_0,18
NODE_1702_length_2466_cov_3.017835.concoct_part_0,18
NODE_1703_length_2465_cov_1.987137.concoct_part_0,11
NODE_1704_length_2463_cov_2.032392.concoct_part_0,11
NODE_1705_length_2462_cov_2.972995.concoct_part_0,4
NODE_1706_length_2462_cov_1.973826.concoct_part_0,18
NODE_1707_length_2462_cov_1.936020.concoct_part_0,17
NODE_1708_length_2461_cov_29.573566.concoct_part_0,18
NODE_1709_length_2460_cov_2.407900.concoct_part_0,11
NODE_1710_length_2460_cov_2.254054.concoct_part_0,9
NODE_1711_length_2460_cov_2.035343.concoct_part_0,18
NODE_1712_length_2459_cov_1.968386.concoct_part_0,11
NODE_1713_length_2459_cov_1.841098.concoct_part_0,17
NODE_1714_length_2456_cov_2.710954.concoct_part_0,4
NODE_1715_length_2455_cov_2.412083.concoct_part_0,17
NODE_1716_length_2455_cov_2.324583.concoct_part_0,18
NODE_1717_length_2454_cov_2.027511.concoct_part_0,10
NODE_1718_length_2453_cov_2.186822.concoct_part_0,17
NODE_1719_length_2451_cov_5.849750.concoct_part_0,18
NODE_1720_length_2451_cov_2.710351.concoct_part_0,27
NODE_1721_length_2450_cov_2.358664.concoct_part_0,4
NODE_1722_length_2448_cov_1.698287.concoct_part_0,17
NODE_1723_length_2447_cov_2.652174.concoct_part_0,4
NODE_1724_length_2445_cov_2.582008.concoct_part_0,18
NODE_1725_length_2444_cov_2.895772.concoct_part_0,12
NODE_1726_length_2444_cov_2.296358.concoct_part_0,11
NODE_1727_length_2444_cov_1.890331.concoct_part_0,17
NODE_1728_length_2441_cov_2.928751.concoct_part_0,18
NODE_1729_length_2441_cov_2.565381.concoct_part_0,10
NODE_1730_length_2441_cov_2.290025.concoct_part_0,27
NODE_1731_length_2440_cov_3.954717.concoct_part_0,12
NODE_1732_length_2440_cov_2.091405.concoct_part_0,28
NODE_1733_length_2437_cov_3.502519.concoct_part_0,27
NODE_1734_length_2437_cov_3.212427.concoct_part_0,18
NODE_1735_length_2437_cov_2.264484.concoct_part_0,4
NODE_1736_length_2436_cov_10.460731.concoct_part_0,18
NODE_1737_length_2436_cov_2.034859.concoct_part_0,17
NODE_1738_length_2436_cov_1.920622.concoct_part_0,18
NODE_1739_length_2435_cov_4.321429.concoct_part_0,18
NODE_1740_length_2434_cov_3.176545.concoct_part_0,10
NODE_1741_length_2434_cov_2.281211.concoct_part_0,18
NODE_1742_length_2433_cov_2.746846.concoct_part_0,4
NODE_1743_length_2431_cov_2.297559.concoct_part_0,27
NODE_1744_length_2430_cov_2.431579.concoct_part_0,10
NODE_1745_length_2429_cov_2.819292.concoct_part_0,27
NODE_1746_length_2429_cov_2.810025.concoct_part_0,10
NODE_1747_length_2429_cov_1.851727.concoct_part_0,14
NODE_1748_length_2428_cov_2.854614.concoct_part_0,27
NODE_1749_length_2426_cov_2.522564.concoct_part_0,27
NODE_1750_length_2426_cov_2.057782.concoct_part_0,10
NODE_1751_length_2426_cov_1.988191.concoct_part_0,17
NODE_1752_length_2425_cov_2.272574.concoct_part_0,12
NODE_1753_length_2423_cov_3.290963.concoct_part_0,10
NODE_1754_length_2423_cov_2.505912.concoct_part_0,12
NODE_1755_length_2422_cov_2.623997.concoct_part_0,12
NODE_1756_length_2422_cov_2.092945.concoct_part_0,11
NODE_1757_length_2421_cov_2.555368.concoct_part_0,11
NODE_1758_length_2421_cov_2.537616.concoct_part_0,10
NODE_1759_length_2420_cov_14.019450.concoct_part_0,18
NODE_1760_length_2420_cov_1.822833.concoct_part_0,18
NODE_1761_length_2418_cov_2.584427.concoct_part_0,25
NODE_1762_length_2415_cov_2.637712.concoct_part_0,12
NODE_1763_length_2411_cov_2.300509.concoct_part_0,30
NODE_1764_length_2410_cov_2.018684.concoct_part_0,11
NODE_1765_length_2410_cov_1.687473.concoct_part_0,5
NODE_1766_length_2408_cov_3.477688.concoct_part_0,27
NODE_1767_length_2408_cov_1.763706.concoct_part_0,14
NODE_1768_length_2406_cov_2.513399.concoct_part_0,17
NODE_1769_length_2406_cov_2.277329.concoct_part_0,18
NODE_1770_length_2406_cov_1.749043.concoct_part_0,11
NODE_1771_length_2405_cov_2.676170.concoct_part_0,10
NODE_1772_length_2404_cov_3.716049.concoct_part_0,10
NODE_1773_length_2404_cov_2.640272.concoct_part_0,4
